iso_code,date,new_cases,new_deaths,icu_patients,hosp_patients,new_tests
TGO,8/24/2020,2,0,,,1129
TGO,8/25/2020,18,0,,,1164
TGO,8/26/2020,14,0,,,770
TGO,8/27/2020,17,0,,,1008
TGO,8/28/2020,0,0,,,992
TGO,8/29/2020,39,0,,,979
TGO,8/30/2020,25,0,,,587
TGO,8/31/2020,6,0,,,501
TGO,9/1/2020,4,1,,,961
TGO,9/2/2020,16,0,,,938
TGO,9/3/2020,18,2,,,705
TGO,9/4/2020,9,1,,,796
TGO,9/5/2020,14,0,,,1253
TGO,9/6/2020,20,1,,,727
TGO,9/7/2020,11,0,,,582
TGO,9/8/2020,5,1,,,1412
TGO,9/9/2020,20,1,,,1001
TGO,9/10/2020,15,2,,,940
TGO,9/11/2020,9,1,,,984
TGO,9/12/2020,11,0,,,1155
TGO,9/13/2020,7,0,,,578
TGO,9/14/2020,17,0,,,538
TGO,9/15/2020,6,3,,,884
TGO,9/16/2020,17,0,,,1001
TGO,9/17/2020,13,0,,,887
TGO,9/18/2020,10,1,,,992
TGO,9/19/2020,22,0,,,1097
TGO,9/20/2020,19,0,,,502
TGO,9/21/2020,7,0,,,515
TGO,9/22/2020,3,0,,,995
TGO,9/23/2020,14,0,,,799
TGO,9/24/2020,18,0,,,790
TGO,9/25/2020,6,3,,,946
TGO,9/26/2020,15,0,,,1216
TGO,9/27/2020,14,2,,,685
TGO,9/28/2020,7,0,,,456
TGO,9/29/2020,6,1,,,987
TGO,9/30/2020,10,1,,,1066
TGO,10/1/2020,25,0,,,898
TGO,10/2/2020,25,0,,,1818
TGO,10/3/2020,9,0,,,1151
TGO,10/4/2020,22,0,,,665
TGO,10/5/2020,14,0,,,548
TGO,10/6/2020,10,0,,,1039
TGO,10/7/2020,17,1,,,938
TGO,10/8/2020,17,0,,,753
TGO,10/9/2020,9,0,,,966
TGO,10/10/2020,14,0,,,1189
TGO,10/11/2020,14,0,,,543
TGO,10/12/2020,5,0,,,494
TGO,10/13/2020,9,0,,,1117
TGO,10/14/2020,23,1,,,829
TGO,10/15/2020,11,1,,,764
TGO,10/16/2020,13,0,,,937
TGO,10/17/2020,31,0,,,1273
TGO,10/18/2020,22,0,,,692
TGO,10/19/2020,8,0,,,564
TGO,10/20/2020,14,0,,,1427
TGO,10/21/2020,33,0,,,772
TGO,10/22/2020,16,0,,,1008
TGO,10/23/2020,19,1,,,738
TGO,10/24/2020,23,0,,,1119
TGO,10/25/2020,25,0,,,635
TGO,10/26/2020,13,0,,,453
TGO,10/27/2020,4,1,,,1051
TGO,10/28/2020,25,1,,,872
TGO,10/29/2020,9,0,,,
TGO,10/30/2020,58,1,,,
TGO,10/31/2020,16,0,,,
TGO,11/1/2020,19,2,,,
TTO,3/13/2020,1,0,,,
TTO,3/14/2020,1,0,,,
TTO,3/15/2020,0,0,,,
TTO,3/16/2020,2,0,,,
TTO,3/17/2020,1,0,,,
TTO,3/18/2020,2,0,,,
TTO,3/19/2020,2,0,,,
TTO,3/20/2020,0,0,,,
TTO,3/21/2020,0,0,,,
TTO,3/22/2020,40,0,,,
TTO,3/23/2020,1,0,,,
TTO,3/24/2020,1,0,,,
TTO,3/25/2020,6,0,,,
TTO,3/26/2020,3,1,,,
TTO,3/27/2020,5,0,,,
TTO,3/28/2020,1,1,,,
TTO,3/29/2020,8,0,,,
TTO,3/30/2020,4,1,,,
TTO,3/31/2020,7,0,,,
TTO,4/1/2020,2,0,,,
TTO,4/2/2020,2,2,,,
TTO,4/3/2020,8,1,,,
TTO,4/4/2020,3,0,,,
TTO,4/5/2020,3,0,,,
TTO,4/6/2020,1,1,,,
TTO,4/7/2020,1,1,,,
TTO,4/8/2020,2,0,,,
TTO,4/9/2020,0,0,,,
TTO,4/10/2020,2,0,,,
TTO,4/11/2020,0,0,,,
TTO,4/12/2020,3,0,,,
TTO,4/13/2020,1,0,,,
TTO,4/14/2020,0,0,,,
TTO,4/15/2020,0,0,,,
TTO,4/16/2020,1,0,,,
TTO,4/17/2020,0,0,,,
TTO,4/18/2020,0,0,,,
TTO,4/19/2020,0,0,,,
TTO,4/20/2020,0,0,,,
TTO,4/21/2020,0,0,,,
TTO,4/22/2020,1,0,,,
TTO,4/23/2020,0,0,,,
TTO,4/24/2020,0,0,,,
TTO,4/25/2020,0,0,,,
TTO,4/26/2020,0,0,,,
TTO,4/27/2020,1,0,,,
TTO,4/28/2020,0,0,,,
TTO,4/29/2020,0,0,,,
TTO,4/30/2020,0,0,,,
TTO,5/1/2020,0,0,,,
TTO,5/2/2020,0,0,,,
TTO,5/3/2020,0,0,,,
TTO,5/4/2020,0,0,,,
TTO,5/5/2020,0,0,,,
TTO,5/6/2020,0,0,,,
TTO,5/7/2020,0,0,,,
TTO,5/8/2020,0,0,,,
TTO,5/9/2020,0,0,,,
TTO,5/10/2020,0,0,,,
TTO,5/11/2020,0,0,,,
TTO,5/12/2020,0,0,,,
TTO,5/13/2020,0,0,,,
TTO,5/14/2020,0,0,,,
TTO,5/15/2020,0,0,,,
TTO,5/16/2020,0,0,,,
TTO,5/17/2020,0,0,,,
TTO,5/18/2020,0,0,,,
TTO,5/19/2020,0,0,,,
TTO,5/20/2020,0,0,,,
TTO,5/21/2020,0,0,,,
TTO,5/22/2020,0,0,,,
TTO,5/23/2020,0,0,,,
TTO,5/24/2020,0,0,,,
TTO,5/25/2020,0,0,,,
TTO,5/26/2020,0,0,,,
TTO,5/27/2020,0,0,,,
TTO,5/28/2020,0,0,,,
TTO,5/29/2020,0,0,,,
TTO,5/30/2020,0,0,,,
TTO,5/31/2020,1,0,,,
TTO,6/1/2020,0,0,,,
TTO,6/2/2020,0,0,,,
TTO,6/3/2020,0,0,,,
TTO,6/4/2020,0,0,,,
TTO,6/5/2020,0,0,,,
TTO,6/6/2020,0,0,,,
TTO,6/7/2020,0,0,,,
TTO,6/8/2020,0,0,,,
TTO,6/9/2020,0,0,,,
TTO,6/10/2020,0,0,,,
TTO,6/11/2020,0,0,,,
TTO,6/12/2020,0,0,,,
TTO,6/13/2020,0,0,,,
TTO,6/14/2020,0,0,,,
TTO,6/15/2020,6,0,,,
TTO,6/16/2020,0,0,,,
TTO,6/17/2020,0,0,,,
TTO,6/18/2020,0,0,,,
TTO,6/19/2020,0,0,,,
TTO,6/20/2020,0,0,,,
TTO,6/21/2020,0,0,,,
TTO,6/22/2020,0,0,,,
TTO,6/23/2020,0,0,,,
TTO,6/24/2020,0,0,,,
TTO,6/25/2020,0,0,,,
TTO,6/26/2020,0,0,,,
TTO,6/27/2020,1,0,,,
TTO,6/28/2020,0,0,,,
TTO,6/29/2020,2,0,,,
TTO,6/30/2020,0,0,,,
TTO,7/1/2020,4,0,,,
TTO,7/2/2020,0,0,,,
TTO,7/3/2020,0,0,,,
TTO,7/4/2020,0,0,,,
TTO,7/5/2020,0,0,,,
TTO,7/6/2020,3,0,,,
TTO,7/7/2020,0,0,,,
TTO,7/8/2020,0,0,,,
TTO,7/9/2020,0,0,,,
TTO,7/10/2020,0,0,,,
TTO,7/11/2020,0,0,,,
TTO,7/12/2020,0,0,,,
TTO,7/13/2020,0,0,,,
TTO,7/14/2020,0,0,,,
TTO,7/15/2020,0,0,,,
TTO,7/16/2020,0,0,,,
TTO,7/17/2020,0,0,,,
TTO,7/18/2020,3,0,,,
TTO,7/19/2020,1,0,,,
TTO,7/20/2020,0,0,,,
TTO,7/21/2020,0,0,,,
TTO,7/22/2020,2,0,,,
TTO,7/23/2020,2,0,,,
TTO,7/24/2020,0,0,,,
TTO,7/25/2020,1,0,,,
TTO,7/26/2020,5,0,,,
TTO,7/27/2020,0,0,,,
TTO,7/28/2020,1,0,,,
TTO,7/29/2020,6,0,,,
TTO,7/30/2020,2,0,,,
TTO,7/31/2020,8,0,,,
TTO,8/1/2020,5,0,,,
TTO,8/2/2020,4,0,,,
TTO,8/3/2020,9,0,,,
TTO,8/4/2020,0,0,,,
TTO,8/5/2020,12,0,,,
TTO,8/6/2020,5,0,,,
TTO,8/7/2020,11,0,,,
TTO,8/8/2020,15,0,,,
TTO,8/9/2020,50,0,,,
TTO,8/10/2020,4,0,,,
TTO,8/11/2020,2,0,,,
TTO,8/12/2020,14,0,,,
TTO,8/13/2020,31,0,,,
TTO,8/14/2020,78,0,,,
TTO,8/15/2020,8,0,,,
TTO,8/16/2020,62,2,,,
TTO,8/17/2020,78,1,,,
TTO,8/18/2020,0,0,,,
TTO,8/19/2020,77,1,,,
TTO,8/20/2020,57,0,,,
TTO,8/21/2020,81,0,,,
TTO,8/22/2020,97,0,,,
TTO,8/23/2020,66,1,,,
TTO,8/24/2020,77,1,,,
TTO,8/25/2020,92,1,,,
TTO,8/26/2020,153,0,,,
TTO,8/27/2020,159,0,,,
TTO,8/28/2020,65,0,,,
TTO,8/29/2020,78,4,,,
TTO,8/30/2020,91,0,,,
TTO,8/31/2020,38,2,,,
TTO,9/1/2020,76,1,,,
TTO,9/2/2020,38,5,,,
TTO,9/3/2020,123,1,,,
TTO,9/4/2020,64,1,,,
TTO,9/5/2020,56,2,,,
TTO,9/6/2020,190,2,,,
TTO,9/7/2020,20,1,,,
TTO,9/8/2020,27,3,,,
TTO,9/9/2020,114,2,,,
TTO,9/10/2020,197,0,,,
TTO,9/11/2020,110,4,,,
TTO,9/12/2020,127,7,,,
TTO,9/13/2020,168,1,,,
TTO,9/14/2020,49,2,,,
TTO,9/15/2020,99,2,,,
TTO,9/16/2020,82,1,,,
TTO,9/17/2020,104,2,,,
TTO,9/18/2020,107,2,,,
TTO,9/19/2020,217,0,,,
TTO,9/20/2020,202,1,,,
TTO,9/21/2020,48,4,,,
TTO,9/22/2020,44,0,,,
TTO,9/23/2020,81,0,,,
TTO,9/24/2020,110,2,,,
TTO,9/25/2020,99,0,,,
TTO,9/26/2020,42,3,,,
TTO,9/27/2020,35,0,,,
TTO,9/28/2020,50,1,,,
TTO,9/29/2020,24,1,,,
TTO,9/30/2020,77,2,,,
TTO,10/1/2020,68,2,,,
TTO,10/2/2020,39,0,,,
TTO,10/3/2020,59,0,,,
TTO,10/4/2020,80,2,,,
TTO,10/5/2020,54,3,,,
TTO,10/6/2020,4,1,,,
TTO,10/7/2020,79,1,,,
TTO,10/8/2020,41,1,,,
TTO,10/9/2020,76,2,,,
TTO,10/10/2020,58,3,,,
TTO,10/11/2020,22,1,,,
TTO,10/12/2020,58,0,,,
TTO,10/13/2020,15,2,,,
TTO,10/14/2020,11,1,,,
TTO,10/15/2020,27,0,,,
TTO,10/16/2020,40,0,,,
TTO,10/17/2020,47,2,,,
TTO,10/18/2020,40,0,,,
TTO,10/19/2020,16,1,,,
TTO,10/20/2020,1,1,,,
TTO,10/21/2020,35,1,,,
TTO,10/22/2020,59,3,,,
TTO,10/23/2020,54,2,,,
TTO,10/24/2020,41,1,,,
TTO,10/25/2020,16,1,,,
TTO,10/26/2020,8,0,,,
TTO,10/27/2020,24,1,,,
TTO,10/28/2020,33,0,,,
TTO,10/29/2020,26,1,,,
TTO,10/30/2020,42,0,,,
TTO,10/31/2020,32,0,,,
TTO,11/1/2020,0,0,,,
TUN,3/3/2020,1,0,,,
TUN,3/9/2020,,,,,
TUN,3/10/2020,1,0,,,
TUN,3/11/2020,3,0,,,28
TUN,3/12/2020,2,0,,,71
TUN,3/13/2020,6,0,,,42
TUN,3/14/2020,3,0,,,70
TUN,3/15/2020,0,0,,,31
TUN,3/16/2020,2,0,,,67
TUN,3/17/2020,2,0,,,70
TUN,3/18/2020,4,0,,,86
TUN,3/19/2020,5,0,,,79
TUN,3/20/2020,10,0,,,126
TUN,3/21/2020,15,1,,,135
TUN,3/22/2020,6,0,,,132
TUN,3/23/2020,15,2,,,138
TUN,3/24/2020,14,0,,,229
TUN,3/25/2020,25,0,,,309
TUN,3/26/2020,59,2,,,282
TUN,3/27/2020,0,0,,,724
TUN,3/28/2020,54,1,,,536
TUN,3/29/2020,0,0,,,447
TUN,3/30/2020,51,2,,,442
TUN,3/31/2020,34,0,,,550
TUN,4/1/2020,50,1,,,386
TUN,4/2/2020,32,1,,,606
TUN,4/3/2020,61,3,,,749
TUN,4/4/2020,0,0,,,660
TUN,4/5/2020,40,5,,,1129
TUN,4/6/2020,58,1,,,604
TUN,4/7/2020,21,3,,,692
TUN,4/8/2020,22,0,,,517
TUN,4/9/2020,27,1,,,589
TUN,4/10/2020,20,2,,,562
TUN,4/11/2020,28,0,,,587
TUN,4/12/2020,14,3,,,590
TUN,4/13/2020,22,3,,,722
TUN,4/14/2020,19,3,,,793
TUN,4/15/2020,21,0,,,710
TUN,4/16/2020,33,1,,,692
TUN,4/17/2020,42,2,,,766
TUN,4/18/2020,42,0,,,1189
TUN,4/19/2020,2,0,,,878
TUN,4/20/2020,13,1,,,696
TUN,4/21/2020,5,0,,,550
TUN,4/22/2020,17,0,,,438
TUN,4/23/2020,0,0,,,559
TUN,4/24/2020,17,0,,,410
TUN,4/25/2020,4,0,,,263
TUN,4/26/2020,17,0,,,396
TUN,4/27/2020,10,0,,,585
TUN,4/28/2020,18,1,,,895
TUN,4/29/2020,8,1,,,569
TUN,4/30/2020,5,0,,,529
TUN,5/1/2020,14,0,,,351
TUN,5/2/2020,4,1,,,447
TUN,5/3/2020,11,1,,,312
TUN,5/4/2020,4,0,,,390
TUN,5/5/2020,5,1,,,412
TUN,5/6/2020,4,0,,,1453
TUN,5/7/2020,3,0,,,1877
TUN,5/8/2020,1,1,,,3521
TUN,5/9/2020,4,1,,,448
TUN,5/10/2020,2,0,,,614
TUN,5/11/2020,0,0,,,443
TUN,5/12/2020,0,0,,,2200
TUN,5/13/2020,0,0,,,1339
TUN,5/14/2020,0,0,,,1916
TUN,5/15/2020,0,0,,,781
TUN,5/16/2020,3,0,,,1061
TUN,5/17/2020,0,0,,,869
TUN,5/18/2020,2,0,,,1234
TUN,5/19/2020,6,1,,,1585
TUN,5/20/2020,1,1,,,1320
TUN,5/21/2020,1,0,,,1021
TUN,5/22/2020,1,0,,,167
TUN,5/23/2020,2,0,,,660
TUN,5/24/2020,0,1,,,637
TUN,5/25/2020,3,0,,,838
TUN,5/26/2020,0,0,,,429
TUN,5/27/2020,0,0,,,791
TUN,5/28/2020,0,0,,,710
TUN,5/29/2020,17,0,,,622
TUN,5/30/2020,3,0,,,371
TUN,5/31/2020,5,0,,,287
TUN,6/1/2020,1,0,,,378
TUN,6/2/2020,7,0,,,611
TUN,6/3/2020,2,0,,,503
TUN,6/4/2020,1,1,,,705
TUN,6/5/2020,0,0,,,61
TUN,6/6/2020,0,0,,,160
TUN,6/7/2020,0,0,,,312
TUN,6/8/2020,0,0,,,319
TUN,6/9/2020,0,0,,,1063
TUN,6/10/2020,0,0,,,1497
TUN,6/11/2020,0,0,,,1117
TUN,6/12/2020,0,0,,,985
TUN,6/13/2020,6,0,,,558
TUN,6/14/2020,1,0,,,1492
TUN,6/15/2020,2,0,,,709
TUN,6/16/2020,14,0,,,1279
TUN,6/17/2020,15,0,,,605
TUN,6/18/2020,3,1,,,1530
TUN,6/19/2020,4,0,,,189
TUN,6/20/2020,14,0,,,222
TUN,6/21/2020,10,0,,,648
TUN,6/22/2020,1,0,,,217
TUN,6/23/2020,2,0,,,221
TUN,6/24/2020,0,0,,,242
TUN,6/25/2020,1,0,,,353
TUN,6/26/2020,2,0,,,82
TUN,6/27/2020,2,0,,,308
TUN,6/28/2020,4,0,,,513
TUN,6/29/2020,1,0,,,574
TUN,6/30/2020,3,0,,,584
TUN,7/1/2020,2,0,,,491
TUN,7/2/2020,1,0,,,1213
TUN,7/3/2020,3,0,,,450
TUN,7/4/2020,3,0,,,258
TUN,7/5/2020,5,0,,,798
TUN,7/6/2020,2,0,,,1131
TUN,7/7/2020,11,0,,,879
TUN,7/8/2020,6,0,,,1175
TUN,7/9/2020,16,0,,,974
TUN,7/10/2020,10,0,,,577
TUN,7/11/2020,9,0,,,603
TUN,7/12/2020,5,0,,,791
TUN,7/13/2020,18,0,,,743
TUN,7/14/2020,39,0,,,1137
TUN,7/15/2020,4,0,,,636
TUN,7/16/2020,13,0,,,769
TUN,7/17/2020,8,0,,,422
TUN,7/18/2020,9,0,,,846
TUN,7/19/2020,12,0,,,826
TUN,7/20/2020,26,0,,,945
TUN,7/21/2020,7,0,,,999
TUN,7/22/2020,8,0,,,1457
TUN,7/23/2020,5,0,,,530
TUN,7/24/2020,12,0,,,327
TUN,7/25/2020,19,0,,,1081
TUN,7/26/2020,18,0,,,1454
TUN,7/27/2020,9,0,,,1561
TUN,7/28/2020,3,0,,,1587
TUN,7/29/2020,13,0,,,331
TUN,7/30/2020,20,0,,,99
TUN,7/31/2020,26,0,,,249
TUN,8/1/2020,21,0,,,708
TUN,8/2/2020,17,1,,,1578
TUN,8/3/2020,9,0,,,1475
TUN,8/4/2020,4,0,,,1743
TUN,8/5/2020,19,0,,,1382
TUN,8/6/2020,17,0,,,1283
TUN,8/7/2020,41,0,,,650
TUN,8/8/2020,14,0,,,976
TUN,8/9/2020,22,0,,,1202
TUN,8/10/2020,19,0,,,1289
TUN,8/11/2020,20,0,,,1200
TUN,8/12/2020,21,1,,,1494
TUN,8/13/2020,42,0,,,1508
TUN,8/14/2020,67,1,,,947
TUN,8/15/2020,56,0,,,1404
TUN,8/16/2020,120,1,,,1710
TUN,8/17/2020,84,0,,,2107
TUN,8/18/2020,78,2,,,1699
TUN,8/19/2020,0,0,,,2007
TUN,8/20/2020,242,4,,,2236
TUN,8/21/2020,116,3,,,1461
TUN,8/22/2020,64,1,,,2508
TUN,8/23/2020,131,4,,,2251
TUN,8/24/2020,0,0,,,2589
TUN,8/25/2020,155,3,,,2997
TUN,8/26/2020,176,0,,,2586
TUN,8/27/2020,137,0,,,2667
TUN,8/28/2020,117,2,,,1848
TUN,8/29/2020,138,1,,,2265
TUN,8/30/2020,111,2,,,1905
TUN,8/31/2020,113,0,,,2583
TUN,9/1/2020,118,1,,,2597
TUN,9/2/2020,0,0,,,2470
TUN,9/3/2020,393,4,,,2817
TUN,9/4/2020,198,3,,,918
TUN,9/5/2020,0,0,,,2603
TUN,9/6/2020,148,3,,,3223
TUN,9/7/2020,234,6,,,3052
TUN,9/8/2020,348,0,,,3311
TUN,9/9/2020,293,3,,,6118
TUN,9/10/2020,0,0,,,1131
TUN,9/11/2020,465,3,,,
TUN,9/12/2020,377,4,,,
TUN,9/13/2020,376,4,,,
TUN,9/14/2020,0,0,,,3886
TUN,9/15/2020,747,10,,,6332
TUN,9/16/2020,241,6,,,2592
TUN,9/17/2020,477,6,,,
TUN,9/18/2020,470,4,,,
TUN,9/19/2020,0,0,,,
TUN,9/20/2020,1166,22,,,
TUN,9/21/2020,996,4,,,
TUN,9/22/2020,528,5,,,
TUN,9/23/2020,0,0,,,
TUN,9/24/2020,1219,10,,,
TUN,9/25/2020,826,6,,,
TUN,9/26/2020,1087,11,,,
TUN,9/27/2020,786,16,,,
TUN,9/28/2020,936,7,,,
TUN,9/29/2020,0,0,,,
TUN,9/30/2020,1291,32,,,
TUN,10/1/2020,1008,19,,,
TUN,10/2/2020,0,0,,,
TUN,10/3/2020,1308,6,,,
TUN,10/4/2020,1223,5,,,
TUN,10/5/2020,2509,45,,,
TUN,10/6/2020,0,0,,,
TUN,10/7/2020,0,0,,,
TUN,10/8/2020,2312,43,,,
TUN,10/9/2020,0,0,,,
TUN,10/10/2020,2357,45,,,
TUN,10/11/2020,3137,47,,,
TUN,10/12/2020,0,0,,,
TUN,10/13/2020,1297,22,,,
TUN,10/14/2020,0,0,,,
TUN,10/15/2020,2234,34,,,
TUN,10/16/2020,0,0,,,
TUN,10/17/2020,0,0,,,
TUN,10/18/2020,5752,114,,,
TUN,10/19/2020,0,0,,,
TUN,10/20/2020,2185,61,,,
TUN,10/21/2020,1723,24,,,
TUN,10/22/2020,1442,29,,,
TUN,10/23/2020,0,0,,,
TUN,10/24/2020,1322,44,,,
TUN,10/25/2020,1585,35,,,
TUN,10/26/2020,0,0,,,
TUN,10/27/2020,3600,164,,,
TUN,10/28/2020,0,0,,,
TUN,10/29/2020,1879,170,,,
TUN,10/30/2020,3751,100,,,
TUN,10/31/2020,1784,64,,,
TUN,11/1/2020,1302,31,,,
TUR,3/12/2020,1,0,,,
TUR,3/13/2020,1,0,,,
TUR,3/16/2020,16,0,,,
TUR,3/17/2020,29,0,,,
TUR,3/18/2020,51,0,,,
TUR,3/19/2020,93,1,,,
TUR,3/20/2020,168,3,,,
TUR,3/21/2020,311,5,,,
TUR,3/22/2020,277,12,,,
TUR,3/23/2020,289,9,,,
TUR,3/24/2020,293,7,,,
TUR,3/25/2020,343,7,,,
TUR,3/26/2020,561,15,,,
TUR,3/27/2020,1196,16,,,7533
TUR,3/28/2020,2069,17,,,7641
TUR,3/29/2020,1704,16,,,9982
TUR,3/30/2020,1815,23,,,11535
TUR,3/31/2020,1610,37,,,15422
TUR,4/1/2020,2704,46,,,14396
TUR,4/2/2020,2148,63,,,18757
TUR,4/3/2020,2456,79,,,16160
TUR,4/4/2020,2786,69,,,19664
TUR,4/5/2020,3013,76,,,20065
TUR,4/6/2020,3135,73,,,21400
TUR,4/7/2020,3148,75,,,20023
TUR,4/8/2020,3892,76,,,24900
TUR,4/9/2020,4117,87,,,28578
TUR,4/10/2020,4056,96,,,30864
TUR,4/11/2020,4747,98,,,33170
TUR,4/12/2020,5138,95,,,35720
TUR,4/13/2020,4789,97,,,34456
TUR,4/14/2020,4093,98,,,33070
TUR,4/15/2020,4062,107,,,34090
TUR,4/16/2020,4281,115,,,40427
TUR,4/17/2020,4801,125,,,40270
TUR,4/18/2020,4353,126,,,40520
TUR,4/19/2020,3783,121,,,35344
TUR,4/20/2020,3977,127,,,39703
TUR,4/21/2020,4674,123,,,39429
TUR,4/22/2020,4611,119,,,37535
TUR,4/23/2020,3083,117,,,40962
TUR,4/24/2020,3116,115,,,38351
TUR,4/25/2020,3122,109,,,38308
TUR,4/26/2020,2861,106,,,30177
TUR,4/27/2020,2357,99,,,20143
TUR,4/28/2020,2131,95,,,29230
TUR,4/29/2020,2392,92,,,43498
TUR,4/30/2020,2936,89,,,42004
TUR,5/1/2020,2615,93,,,41431
TUR,5/2/2020,2188,84,,,36318
TUR,5/3/2020,1983,78,,,24001
TUR,5/4/2020,1670,61,,,35771
TUR,5/5/2020,1614,64,,,33283
TUR,5/6/2020,1832,59,,,30303
TUR,5/7/2020,2253,64,,,30395
TUR,5/8/2020,1977,57,,,33687
TUR,5/9/2020,1848,48,,,35605
TUR,5/10/2020,1546,50,,,36187
TUR,5/11/2020,1542,47,,,32722
TUR,5/12/2020,1114,55,,,37351
TUR,5/13/2020,1704,53,,,33332
TUR,5/14/2020,1639,58,,,34821
TUR,5/15/2020,1635,55,,,38565
TUR,5/16/2020,1708,48,,,42236
TUR,5/17/2020,1610,41,,,35369
TUR,5/18/2020,1368,44,,,25141
TUR,5/19/2020,1158,31,,,25382
TUR,5/20/2020,1022,28,,,20838
TUR,5/21/2020,972,23,,,33633
TUR,5/22/2020,961,27,,,37507
TUR,5/23/2020,952,27,,,40178
TUR,5/24/2020,1186,32,,,24589
TUR,5/25/2020,1141,32,,,21492
TUR,5/26/2020,987,29,,,19853
TUR,5/27/2020,948,28,,,21043
TUR,5/28/2020,1035,34,,,33559
TUR,5/29/2020,1182,30,,,36155
TUR,5/30/2020,1141,28,,,39230
TUR,5/31/2020,983,26,,,35600
TUR,6/1/2020,839,25,,,31525
TUR,6/2/2020,827,23,,,32325
TUR,6/3/2020,786,22,,,52305
TUR,6/4/2020,867,24,,,54234
TUR,6/5/2020,988,21,,,57829
TUR,6/6/2020,930,18,,,35846
TUR,6/7/2020,878,21,,,35335
TUR,6/8/2020,914,23,,,39361
TUR,6/9/2020,989,19,,,37225
TUR,6/10/2020,993,18,,,36521
TUR,6/11/2020,922,17,,,49190
TUR,6/12/2020,987,17,,,41013
TUR,6/13/2020,1195,15,,,45092
TUR,6/14/2020,1459,14,,,45176
TUR,6/15/2020,1562,15,,,42032
TUR,6/16/2020,1592,18,,,46800
TUR,6/17/2020,1467,17,,,52901
TUR,6/18/2020,1429,19,,,48412
TUR,6/19/2020,1304,21,,,41316
TUR,6/20/2020,1214,23,,,41112
TUR,6/21/2020,1248,22,,,40496
TUR,6/22/2020,1192,23,,,41413
TUR,6/23/2020,1212,24,,,42982
TUR,6/24/2020,1268,27,,,53486
TUR,6/25/2020,1492,24,,,52303
TUR,6/26/2020,1458,21,,,51198
TUR,6/27/2020,1396,19,,,45213
TUR,6/28/2020,1372,17,,,48309
TUR,6/29/2020,1356,15,,,51014
TUR,6/30/2020,1374,18,,,50492
TUR,7/1/2020,1293,16,,,52313
TUR,7/2/2020,1192,19,,,49714
TUR,7/3/2020,1186,17,,,52141
TUR,7/4/2020,1172,19,,,48248
TUR,7/5/2020,1154,20,,,46414
TUR,7/6/2020,1148,19,,,52193
TUR,7/7/2020,1086,16,,,50545
TUR,7/8/2020,1053,19,,,49302
TUR,7/9/2020,1041,22,,,50103
TUR,7/10/2020,1024,18,,,48787
TUR,7/11/2020,1003,23,,,48813
TUR,7/12/2020,1016,21,,,45232
TUR,7/13/2020,1012,19,,,46492
TUR,7/14/2020,1008,19,,,43231
TUR,7/15/2020,992,20,,,42320
TUR,7/16/2020,947,17,,,42411
TUR,7/17/2020,933,21,,,41215
TUR,7/18/2020,926,18,,,40943
TUR,7/19/2020,918,17,,,41310
TUR,7/20/2020,924,16,,,43404
TUR,7/21/2020,931,17,,,42846
TUR,7/22/2020,928,18,,,43404
TUR,7/23/2020,902,19,,,43343
TUR,7/24/2020,913,18,,,42986
TUR,7/25/2020,937,17,,,43312
TUR,7/26/2020,921,16,,,40016
TUR,7/27/2020,927,17,,,45283
TUR,7/28/2020,919,17,,,47412
TUR,7/29/2020,963,15,,,45712
TUR,7/30/2020,942,14,,,43236
TUR,7/31/2020,967,15,,,46492
TUR,8/1/2020,982,17,,,44846
TUR,8/2/2020,996,19,,,40247
TUR,8/3/2020,987,18,,,41301
TUR,8/4/2020,995,19,,,46249
TUR,8/5/2020,1083,18,,,53842
TUR,8/6/2020,1178,19,,,54494
TUR,8/7/2020,1153,14,,,56726
TUR,8/8/2020,1185,15,,,63842
TUR,8/9/2020,1172,16,,,61446
TUR,8/10/2020,1182,15,,,62219
TUR,8/11/2020,1193,14,,,61716
TUR,8/12/2020,1183,15,,,67237
TUR,8/13/2020,1212,18,,,66892
TUR,8/14/2020,1243,21,,,70192
TUR,8/15/2020,1226,22,,,67214
TUR,8/16/2020,1256,21,,,65956
TUR,8/17/2020,1192,19,,,74846
TUR,8/18/2020,1233,22,,,82318
TUR,8/19/2020,1263,20,,,87223
TUR,8/20/2020,1303,23,,,92301
TUR,8/21/2020,1412,19,,,92227
TUR,8/22/2020,1203,22,,,93007
TUR,8/23/2020,1309,22,,,80302
TUR,8/24/2020,1217,19,,,95943
TUR,8/25/2020,1443,18,,,98231
TUR,8/26/2020,1502,24,,,100109
TUR,8/27/2020,1313,20,,,106111
TUR,8/28/2020,1491,26,,,107814
TUR,8/29/2020,1517,36,,,101414
TUR,8/30/2020,1549,39,,,91302
TUR,8/31/2020,1482,42,,,110102
TUR,9/1/2020,1587,44,,,109443
TUR,9/2/2020,1572,47,,,107927
TUR,9/3/2020,1596,45,,,110225
TUR,9/4/2020,1642,49,,,117113
TUR,9/5/2020,1612,53,,,99497
TUR,9/6/2020,1673,56,,,96842
TUR,9/7/2020,1578,53,,,103925
TUR,9/8/2020,1703,57,,,110565
TUR,9/9/2020,1761,52,,,111193
TUR,9/10/2020,1673,55,,,107702
TUR,9/11/2020,1512,58,,,112213
TUR,9/12/2020,1671,56,,,98326
TUR,9/13/2020,1509,48,,,96097
TUR,9/14/2020,1527,57,,,112563
